date,bank_holiday,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,school_holiday,feature_8,feature_9,feature_10,label
2006-12-29,0,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,1798
2006-12-30,0,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,1720
2006-12-31,0,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,994
2007-01-01,3,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,642
2007-01-02,0,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,1644
2007-01-03,0,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,2285
2007-01-04,0,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,2257
2007-01-05,0,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,1881
2007-01-06,0,0,0,0,3.2,6.7,1.7,3.7,0,1,0,0,0,1856
2007-01-07,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,2334
2007-01-08,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,729
2007-01-09,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,637
2007-01-10,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,711
2007-01-11,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,626
2007-01-12,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,904
2007-01-13,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1907
2007-01-14,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,2465
2007-01-15,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,739
2007-01-16,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,650
2007-01-17,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,725
2007-01-18,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,413
2007-01-19,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,770
2007-01-20,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1702
2007-01-21,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,2391
2007-01-22,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1233
2007-01-23,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,542
2007-01-24,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,597
2007-01-25,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,526
2007-01-26,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,561
2007-01-27,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1208
2007-01-28,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1875
2007-01-29,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,809
2007-01-30,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,669
2007-01-31,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,903
2007-02-01,0,0,0,0,3.2,6.7,1.7,3.7,0,1,0,0,0,1435
2007-02-02,0,0,0,0,3.2,6.7,1.7,3.7,0,1,0,0,0,1434
2007-02-03,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1713
2007-02-04,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1831
2007-02-05,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,760
2007-02-06,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,592
2007-02-07,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,736
2007-02-08,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,406
2007-02-09,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,635
2007-02-10,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,2518
2007-02-11,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,2240
2007-02-12,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1086
2007-02-13,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,685
2007-02-14,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,692
2007-02-15,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,517
2007-02-16,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,904
2007-02-17,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1177
2007-02-18,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1559
2007-02-19,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1149
2007-02-20,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,783
2007-02-21,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,704
2007-02-22,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,636
2007-02-23,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,840
2007-02-24,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1420
2007-02-25,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,2106
2007-02-26,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,772
2007-02-27,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1130
2007-02-28,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,817
2007-03-01,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,561
2007-03-02,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,874
2007-03-03,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1576
2007-03-04,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,2072
2007-03-05,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,783
2007-03-06,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,657
2007-03-07,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,645
2007-03-08,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,555
2007-03-09,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,858
2007-03-10,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1763
2007-03-11,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1785
2007-03-12,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,661
2007-03-13,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,546
2007-03-14,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,633
2007-03-15,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,560
2007-03-16,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,727
2007-03-17,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1445
2007-03-18,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,2443
2007-03-19,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,803
2007-03-20,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,599
2007-03-21,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,691
2007-03-22,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,704
2007-03-23,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,736
2007-03-24,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1301
2007-03-25,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1197
2007-03-26,0,0,0,0,3.2,6.7,1.7,3.7,0,1,0,0,0,1063
2007-03-27,0,0,0,0,3.2,6.7,1.7,3.7,0,1,0,0,0,884
2007-03-28,0,0,0,0,3.2,6.7,1.7,3.7,0,1,0,0,0,845
2007-03-29,0,0,0,0,3.2,6.7,1.7,3.7,0,1,0,0,0,960
2007-03-30,0,0,0,0,3.2,6.7,1.7,3.7,0,1,0,0,0,875
2007-03-31,0,1,0,0,3.2,6.7,1.7,3.7,0,1,0,0,0,758
2007-04-01,0,1,0,0,3.2,6.7,1.7,3.7,0,1,0,0,0,1476
2007-04-02,0,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,1421
2007-04-03,0,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,1620
2007-04-04,0,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,1590
2007-04-05,0,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,1306
2007-04-06,3,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,1379
2007-04-07,0,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,1133
2007-04-08,0,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,556
2007-04-09,3,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,1061
2007-04-10,0,0,0,0,3.2,6.7,1.7,3.7,0,3,0,0,0,1621
2007-04-11,0,0,0,0,3.2,6.7,1.7,3.7,0,2,0,0,0,1293
2007-04-12,0,0,0,0,3.2,6.7,1.7,3.7,0,2,0,0,0,1050
2007-04-13,0,0,0,0,3.2,6.7,1.7,3.7,0,2,0,0,0,942
2007-04-14,0,1,0,0,3.2,6.7,1.7,3.7,0,2,0,0,0,1823
2007-04-15,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,2057
2007-04-16,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,858
2007-04-17,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,694
2007-04-18,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,642
2007-04-19,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,502
2007-04-20,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1178
2007-04-21,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1656
2007-04-22,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1857
2007-04-23,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,661
2007-04-24,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,566
2007-04-25,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,723
2007-04-26,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,767
2007-04-27,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,768
2007-04-28,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1306
2007-04-29,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1672
2007-04-30,0,0,0,0,3.2,6.7,1.7,3.7,0,1,0,0,0,1468
2007-05-01,3,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1158
2007-05-02,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,689
2007-05-03,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,478
2007-05-04,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,568
2007-05-05,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1463
2007-05-06,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1570
2007-05-07,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,601
2007-05-08,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,384
2007-05-09,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,535
2007-05-10,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,410
2007-05-11,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,442
2007-05-12,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,707
2007-05-13,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1152
2007-05-14,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,653
2007-05-15,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,561
2007-05-16,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,641
2007-05-17,3,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1717
2007-05-18,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1360
2007-05-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1254
2007-05-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1483
2007-05-21,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,753
2007-05-22,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,613
2007-05-23,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,640
2007-05-24,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,669
2007-05-25,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,809
2007-05-26,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1355
2007-05-27,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2303
2007-05-28,3,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2391
2007-05-29,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1438
2007-05-30,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,705
2007-05-31,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,701
2007-06-01,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,792
2007-06-02,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1270
2007-06-03,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1748
2007-06-04,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,696
2007-06-05,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,685
2007-06-06,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,824
2007-06-07,2,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1352
2007-06-08,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1742
2007-06-09,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2371
2007-06-10,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2586
2007-06-11,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1282
2007-06-12,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,825
2007-06-13,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,704
2007-06-14,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,855
2007-06-15,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1012
2007-06-16,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1405
2007-06-17,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2127
2007-06-18,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,831
2007-06-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,974
2007-06-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,887
2007-06-21,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,832
2007-06-22,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,810
2007-06-23,0,1,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1687
2007-06-24,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,2126
2007-06-25,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1056
2007-06-26,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1037
2007-06-27,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1069
2007-06-28,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1028
2007-06-29,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1003
2007-06-30,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1625
2007-07-01,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,2136
2007-07-02,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1010
2007-07-03,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1085
2007-07-04,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1314
2007-07-05,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1208
2007-07-06,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1171
2007-07-07,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1382
2007-07-08,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1953
2007-07-09,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1268
2007-07-10,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1270
2007-07-11,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1527
2007-07-12,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1200
2007-07-13,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,998
2007-07-14,0,1,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1727
2007-07-15,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,3408
2007-07-16,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,2746
2007-07-17,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1443
2007-07-18,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1485
2007-07-19,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1565
2007-07-20,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1417
2007-07-21,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1824
2007-07-22,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,2358
2007-07-23,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,1357
2007-07-24,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,2698
2007-07-25,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,2092
2007-07-26,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,2045
2007-07-27,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,1801
2007-07-28,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,1776
2007-07-29,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,3373
2007-07-30,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,1995
2007-07-31,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,2072
2007-08-01,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,2031
2007-08-02,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,2399
2007-08-03,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,1350
2007-08-04,0,0,0,0,4.3,7.3,2.3,4.3,1,1,0,0,0,1520
2007-08-05,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,3119
2007-08-06,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,2745
2007-08-07,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1546
2007-08-08,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1749
2007-08-09,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1907
2007-08-10,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1390
2007-08-11,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1503
2007-08-12,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1976
2007-08-13,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1318
2007-08-14,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1900
2007-08-15,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1670
2007-08-16,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1817
2007-08-17,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1368
2007-08-18,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1339
2007-08-19,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,2134
2007-08-20,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1283
2007-08-21,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1699
2007-08-22,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1905
2007-08-23,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1769
2007-08-24,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1382
2007-08-25,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1648
2007-08-26,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,2170
2007-08-27,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1676
2007-08-28,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1672
2007-08-29,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1790
2007-08-30,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,718
2007-08-31,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,732
2007-09-01,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1019
2007-09-02,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1462
2007-09-03,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,679
2007-09-04,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,663
2007-09-05,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,630
2007-09-06,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,586
2007-09-07,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,638
2007-09-08,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1162
2007-09-09,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1535
2007-09-10,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,664
2007-09-11,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,659
2007-09-12,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,548
2007-09-13,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,502
2007-09-14,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,687
2007-09-15,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1251
2007-09-16,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1156
2007-09-17,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,661
2007-09-18,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,544
2007-09-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,528
2007-09-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,577
2007-09-21,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,528
2007-09-22,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1120
2007-09-23,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1270
2007-09-24,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,705
2007-09-25,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,977
2007-09-26,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1002
2007-09-27,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,929
2007-09-28,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,854
2007-09-29,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1450
2007-09-30,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1629
2007-10-01,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1125
2007-10-02,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1246
2007-10-03,3,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1950
2007-10-04,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1120
2007-10-05,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1039
2007-10-06,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,989
2007-10-07,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1261
2007-10-08,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,590
2007-10-09,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,530
2007-10-10,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,583
2007-10-11,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,663
2007-10-12,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,654
2007-10-13,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,995
2007-10-14,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1297
2007-10-15,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,609
2007-10-16,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,543
2007-10-17,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,647
2007-10-18,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,600
2007-10-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,654
2007-10-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,960
2007-10-21,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1625
2007-10-22,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1219
2007-10-23,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1007
2007-10-24,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1289
2007-10-25,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1151
2007-10-26,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,984
2007-10-27,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,971
2007-10-28,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1537
2007-10-29,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1433
2007-10-30,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1338
2007-10-31,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1270
2007-11-01,2,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1722
2007-11-02,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1835
2007-11-03,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1358
2007-11-04,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1667
2007-11-05,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,565
2007-11-06,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,608
2007-11-07,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,624
2007-11-08,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,514
2007-11-09,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,646
2007-11-10,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1188
2007-11-11,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1901
2007-11-12,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,602
